Time,Specie,IndoorConcentration,SubslabConcentration,AttenuationSubslab,logIndoorConcentration,logAttenuationSubslab,IndoorOutdoorPressure,Season
2011-09-29 15:46:17,Trichloroethene,1.23,10.82,0.11367837338262476,0.08990511143939793,-0.9443221493311527,1.03,Fall
2011-09-29 18:27:57,Trichloroethene,1.65,11.88,0.13888888888888887,0.21748394421390624,-0.8573324964312685,2.71,Fall
2011-09-29 18:27:57,Chloroform,0.7,30.43,0.023003614853762733,-0.1549019599857432,-1.6382039123439103,2.71,Fall
2011-09-29 18:27:57,Tetrachloroethene,0.98,79.54,0.012320844857933114,-0.00877392430750515,-1.9093595109574668,2.71,Fall
2011-09-29 21:09:39,Chloroform,0.82,30.4,0.026973684210526316,-0.08618614761628333,-1.569059731225037,-1.43,Fall
2011-09-29 21:09:39,Tetrachloroethene,1.17,80.09,0.014608565363965537,0.06818586174616162,-1.8353924319168928,-1.43,Fall
2011-09-29 21:09:39,Trichloroethene,1.73,11.87,0.14574557708508848,0.23804610312879543,-0.8364046158257957,-1.43,Fall
2011-09-29 23:51:19,Tetrachloroethene,0.92,80.23,0.011467032282188707,-0.03621217265444471,-1.9405489648569398,-0.31,Fall
2011-09-29 23:51:19,Trichloroethene,1.3,11.85,0.10970464135021098,0.11394335230683678,-0.9597749980392859,-0.31,Fall
2011-09-29 23:51:19,Chloroform,0.63,30.43,0.02070325336838646,-0.2006594505464183,-1.6839614029045853,-0.31,Fall
2011-09-30 02:32:59,Tetrachloroethene,1.06,79.72,0.013296537882589063,0.02530586526477026,-1.8762614247636797,0.41,Fall
2011-09-30 02:32:59,Chloroform,0.64,30.6,0.02091503267973856,-0.1938200260161128,-1.6795414524976928,0.41,Fall
2011-09-30 02:32:59,Trichloroethene,1.49,11.78,0.1264855687606112,0.17318626841227402,-0.8979590220388087,0.41,Fall
2011-09-30 05:14:39,Tetrachloroethene,1.03,79.39,0.012973926187177227,0.012837224705172217,-1.886928577239214,-0.18,Fall
2011-09-30 05:14:39,Trichloroethene,1.35,11.59,0.11647972389991373,0.13033376849500614,-0.9337496674685898,-0.18,Fall
2011-09-30 05:14:39,Chloroform,0.66,30.59,0.02157567832625041,-0.1804560644581313,-1.66603554144281,-0.18,Fall
2011-09-30 07:56:19,Chloroform,0.74,30.89,0.02395597280673357,-0.13076828026902382,-1.6205861885704744,-0.72,Fall
2011-09-30 07:56:19,Tetrachloroethene,1.16,79.77,0.014541807697129247,0.06445798922691845,-1.837381602824311,-0.72,Fall
2011-09-30 07:56:19,Trichloroethene,1.39,11.64,0.11941580756013745,0.14301480025409505,-0.9229381800597747,-0.72,Fall
2011-09-30 10:37:59,Chloroform,0.84,30.78,0.02729044834307992,-0.07572071393811836,-1.5639893294335783,1.45,Fall
2011-09-30 10:37:59,Tetrachloroethene,1.17,79.33,0.014748518845329635,0.06818586174616162,-1.831251592540016,1.45,Fall
2011-09-30 10:37:59,Trichloroethene,1.57,11.31,0.138815207780725,0.19589965240923374,-0.8575629525162216,1.45,Fall
2011-09-30 13:19:39,Chloroform,0.92,30.58,0.03008502289077829,-0.03621217265444471,-1.521649653730746,-0.01,Fall
2011-09-30 13:19:39,Tetrachloroethene,1.18,79.38,0.014865205341395817,0.07188200730612536,-1.8278290872650191,-0.01,Fall
2011-09-30 13:19:39,Trichloroethene,1.58,11.08,0.14259927797833935,0.19865708695442263,-0.8458826734379883,-0.01,Fall
2011-09-30 16:01:19,Chloroform,0.93,30.41,0.030582045379809276,-0.031517051446064856,-1.514533471590197,-0.51,Fall
2011-09-30 16:01:19,Tetrachloroethene,1.16,78.48,0.014780835881753312,0.06445798922691845,-1.8303010051449737,-0.51,Fall
2011-09-30 16:01:19,Trichloroethene,1.58,10.59,0.14919735599622286,0.19865708695442263,-0.8262388731530623,-0.51,Fall
2011-09-30 18:43:00,Trichloroethene,1.42,10.45,0.13588516746411483,0.15228834438305647,-0.8668279460640163,1.15,Fall
2011-09-30 18:43:00,Tetrachloroethene,1.13,78.48,0.014398572884811415,0.05307844348341968,-1.8416805508884724,1.15,Fall
2011-09-30 18:43:00,Chloroform,0.86,36.24,0.023730684326710817,-0.06550154875643228,-1.6246897377612077,1.15,Fall
2011-09-30 21:24:40,Trichloroethene,1.66,10.86,0.15285451197053407,0.22010808804005508,-0.8157217372127731,-0.03,Fall
2011-09-30 21:24:40,Tetrachloroethene,1.35,78.66,0.017162471395881007,0.13033376849500614,-1.7654201735787218,-0.03,Fall
2011-09-30 21:24:40,Chloroform,0.93,30.8,0.030194805194805194,-0.031517051446064856,-1.520067767946509,-0.03,Fall
2011-10-01 00:06:19,Trichloroethene,1.58,10.64,0.14849624060150377,0.19865708695442263,-0.8282845410046067,0.47,Fall
2011-10-01 00:06:19,Chloroform,0.94,30.42,0.030900723208415512,-0.026872146400301365,-1.510031356117281,0.47,Fall
2011-10-01 00:06:19,Tetrachloroethene,1.37,78.3,0.017496807151979567,0.1367205671564068,-1.7570411949015365,0.47,Fall
2011-10-01 02:47:59,Chloroform,1.02,30.23,0.033741316572940785,0.008600171761917567,-1.4718379754158994,-1.36,Fall
2011-10-01 02:47:59,Tetrachloroethene,1.42,77.94,0.01821914293045933,0.15228834438305647,-1.739472057073615,-1.36,Fall
2011-10-01 02:47:59,Trichloroethene,1.73,10.19,0.16977428851815507,0.23804610312879543,-0.770128080877631,-1.36,Fall
2011-10-01 05:29:39,Tetrachloroethene,1.38,77.76,0.017746913580246913,0.13987908640123647,-1.7508771655169817,-1.23,Fall
2011-10-01 05:29:39,Trichloroethene,1.86,10.03,0.18544366899302095,0.26951294421791633,-0.7317879888025018,-1.23,Fall
2011-10-01 05:29:39,Chloroform,1.04,30.29,0.034334763948497854,0.01703333929878037,-1.4642659340340753,-1.23,Fall
2011-10-01 08:11:23,Tetrachloroethene,1.38,78.12,0.017665130568356373,0.13987908640123647,-1.7528831482145804,-0.98,Fall
2011-10-01 08:11:23,Chloroform,1.05,30.24,0.034722222222222224,0.021189299069938092,-1.4593924877592308,-0.98,Fall
2011-10-01 08:11:23,Trichloroethene,1.96,9.68,0.2024793388429752,0.292256071356476,-0.6936192859519177,-0.98,Fall
2011-10-01 10:53:04,Chloroform,1.06,30.15,0.0351575456053068,0.02530586526477026,-1.4539814512113998,-1.69,Fall
2011-10-01 10:53:04,Trichloroethene,2.05,9.58,0.21398747390396658,0.31175386105575426,-0.6696116480227902,-1.69,Fall
2011-10-01 10:53:04,Tetrachloroethene,1.34,78.3,0.01711366538952746,0.12710479836480765,-1.7666569636931357,-1.69,Fall
2011-10-01 13:34:46,Trichloroethene,2.19,9.21,0.23778501628664492,0.34044411484011833,-0.6238155153567306,-0.97,Fall
2011-10-01 13:34:46,Tetrachloroethene,1.31,78.48,0.016692150866462793,0.11727129565576427,-1.7774876987161279,-0.97,Fall
2011-10-01 13:34:46,Chloroform,1.1,29.52,0.03726287262872629,0.04139268515822507,-1.4287236679927788,-0.97,Fall
2011-10-01 16:16:27,Chloroform,1.02,29.88,0.03413654618473896,0.008600171761917567,-1.4667804213814435,-0.08,Fall
2011-10-01 16:16:27,Tetrachloroethene,1.22,78.66,0.01550978896516654,0.08635983067474821,-1.8093941113989795,-0.08,Fall
2011-10-01 16:16:27,Trichloroethene,1.87,9.57,0.19540229885057472,0.271841606536499,-0.7090703312403446,-0.08,Fall
2011-10-01 18:58:07,Trichloroethene,1.56,9.43,0.16542948038176036,0.1931245983544616,-0.7813870943828667,-0.42,Fall
2011-10-01 18:58:07,Chloroform,0.91,30.17,0.030162412993039442,-0.040958607678906384,-1.5205339178538948,-0.42,Fall
2011-10-01 18:58:07,Tetrachloroethene,1.11,78.48,0.014143730886850154,0.04532297878665747,-1.8494360155852347,-0.42,Fall
2011-10-01 21:39:47,Chloroform,0.82,29.88,0.027443105756358766,-0.08618614761628333,-1.5615667407596445,-0.56,Fall
2011-10-01 21:39:47,Trichloroethene,1.34,9.62,0.1392931392931393,0.12710479836480765,-0.8560702736730053,-0.56,Fall
2011-10-01 21:39:47,Tetrachloroethene,1.01,78.3,0.012899106002554278,0.004321373782642578,-1.8894403882753008,-0.56,Fall
2011-10-02 00:21:27,Chloroform,0.81,29.86,0.027126590756865375,-0.09151498112135022,-1.5666047845103568,-0.26,Fall
2011-10-02 00:21:27,Trichloroethene,1.36,9.1,0.14945054945054947,0.13353890837021754,-0.825502483950876,-0.26,Fall
2011-10-02 00:21:27,Tetrachloroethene,1.01,75.97,0.013294721600631828,0.004321373782642578,-1.8763207526216423,-0.26,Fall
2011-10-02 03:03:07,Tetrachloroethene,1.06,78.48,0.013506625891946993,0.02530586526477026,-1.869453129107122,-0.97,Fall
2011-10-02 03:03:07,Chloroform,0.87,30.06,0.028942115768463075,-0.060480747381381476,-1.5384697236322709,-0.97,Fall
2011-10-02 03:03:07,Trichloroethene,1.52,9.47,0.16050686378035903,0.18184358794477254,-0.7945063910585008,-0.97,Fall
2011-10-02 05:44:47,Trichloroethene,1.93,9.37,0.20597652081109927,0.2855573090077737,-0.6861822818800045,-1.13,Fall
2011-10-02 05:44:47,Chloroform,1.03,29.23,0.035237769414984604,0.012837224705172217,-1.4529915906522644,-1.13,Fall
2011-10-02 05:44:47,Tetrachloroethene,1.21,78.12,0.015488991295442907,0.08278537031645007,-1.8099768642993668,-1.13,Fall
2011-10-02 08:26:29,Tetrachloroethene,1.34,78.48,0.017074413863404688,0.12710479836480765,-1.7676541960070844,-1.28,Fall
2011-10-02 08:26:29,Chloroform,1.19,29.44,0.04042119565217391,0.07554696139253074,-1.3933908442729306,-1.28,Fall
2011-10-02 08:26:29,Trichloroethene,2.27,9.07,0.25027563395810365,0.35602585719312274,-0.6015814298669725,-1.28,Fall
2011-10-02 11:08:11,Tetrachloroethene,1.35,78.66,0.017162471395881007,0.13033376849500614,-1.7654201735787218,-1.21,Fall
2011-10-02 11:08:11,Chloroform,1.21,29.65,0.040809443507588535,0.08278537031645007,-1.3892393273838313,-1.21,Fall
2011-10-02 11:08:11,Trichloroethene,2.42,9.41,0.257173219978746,0.38381536598043126,-0.5897742574468257,-1.21,Fall
2011-10-02 13:49:51,Chloroform,1.19,29.52,0.04031165311653116,0.07554696139253074,-1.3945693917584732,-0.75,Fall
2011-10-02 13:49:51,Tetrachloroethene,1.29,78.84,0.016362252663622526,0.11058971029924897,-1.7861569053081565,-0.75,Fall
2011-10-02 13:49:51,Trichloroethene,2.38,9.1,0.26153846153846155,0.37657695705651195,-0.5824644352645816,-0.75,Fall
2011-10-02 16:31:31,Trichloroethene,1.98,9.44,0.2097457627118644,0.2966651902615311,-0.6783068040365379,0.49,Fall
2011-10-02 16:31:31,Tetrachloroethene,1.1,78.48,0.014016309887869522,0.04139268515822507,-1.853366309213667,0.49,Fall
2011-10-02 16:31:31,Chloroform,1.04,29.16,0.03566529492455418,0.01703333929878037,-1.4477541803471567,0.49,Fall
2011-10-02 19:13:11,Trichloroethene,1.73,9.22,0.1876355748373102,0.23804610312879543,-0.726684817924834,0.82,Fall
2011-10-02 19:13:11,Chloroform,0.9,29.64,0.030364372469635626,-0.045757490560675115,-1.5176356898679657,0.82,Fall
2011-10-02 19:13:11,Tetrachloroethene,0.97,79.02,0.012275373323209314,-0.01322826573375516,-1.9109652910791826,0.82,Fall
2011-10-02 21:54:51,Chloroform,0.73,29.37,0.024855294518215866,-0.1366771398795441,-1.6045810864023444,0.62,Fall
2011-10-02 21:54:51,Trichloroethene,1.33,9.2,0.14456521739130437,0.12385164096708583,-0.8399361863784693,0.62,Fall
2011-10-02 21:54:51,Tetrachloroethene,0.85,74.34,0.011433952111918213,-0.07058107428570727,-1.9418036310454143,0.62,Fall
2011-10-03 00:36:32,Tetrachloroethene,0.36,79.2,0.004545454545454545,-0.44369749923271273,-2.342422680822206,0.19,Fall
2011-10-03 00:36:32,Trichloroethene,0.56,6.71,0.08345752608047691,-0.25181197299379954,-1.0785344931627916,0.19,Fall
2011-10-03 00:36:32,Chloroform,0.42,29.37,0.014300306435137895,-0.37675070960209955,-1.8446546561248998,0.19,Fall
2011-10-03 03:18:16,Chloroform,0.75,29.37,0.02553626149131767,-0.12493873660829993,-1.5928426831311002,-0.47,Fall
2011-10-03 03:18:16,Trichloroethene,1.3,6.69,0.19431988041853512,0.11394335230683678,-0.7114827654609863,-0.47,Fall
2011-10-03 03:18:16,Tetrachloroethene,0.87,79.38,0.010959939531368104,-0.060480747381381476,-1.960191841952526,-0.47,Fall
2011-10-03 06:00:02,Chloroform,0.95,29.86,0.031815137307434696,-0.022276394711152253,-1.497366198100159,-1.17,Fall
2011-10-03 06:00:02,Trichloroethene,1.75,9.85,0.17766497461928935,0.24303804868629442,-0.7503981818113172,-1.17,Fall
2011-10-03 06:00:02,Tetrachloroethene,1.08,80.1,0.013483146067415732,0.03342375548694973,-1.870208760597288,-1.17,Fall
2011-10-03 08:41:55,Chloroform,1.29,31.43,0.041043588927776015,0.11058971029924897,-1.386754670718331,-1.08,Fall
2011-10-03 08:41:55,Trichloroethene,2.56,10.54,0.24288425047438333,0.4082399653118496,-0.6146006455646782,-1.08,Fall
2011-10-03 08:41:55,Tetrachloroethene,1.39,80.1,0.01735330836454432,0.14301480025409505,-1.7606177158301426,-1.08,Fall
2011-10-03 11:23:53,Trichloroethene,3.2,11.45,0.27947598253275113,0.505149978319906,-0.5536555083560007,-1.08,Fall
2011-10-03 11:23:53,Tetrachloroethene,1.62,79.74,0.02031602708803612,0.20951501454263097,-1.6921612167837445,-1.08,Fall
2011-10-03 11:23:53,Chloroform,,32.69,,,,-1.08,Fall
2011-10-03 14:05:43,Tetrachloroethene,1.52,80.28,0.018933731938216243,0.18184358794477254,-1.7227637758706753,0.98,Fall
2011-10-03 14:05:43,Chloroform,,43.44,,,,0.98,Fall
2011-10-03 14:05:43,Trichloroethene,2.96,12.4,0.23870967741935484,0.4712917110589386,-0.6221299741032965,0.98,Fall
2011-10-03 16:47:23,Trichloroethene,2.76,14.0,0.19714285714285712,0.4409090820652177,-0.7052189536130203,0.98,Fall
2011-10-03 16:47:23,Tetrachloroethene,1.49,80.28,0.018560039860488292,0.17318626841227402,-1.731421095403174,0.98,Fall
2011-10-03 16:47:23,Chloroform,,46.5,,,,0.98,Fall
2011-10-03 19:29:03,Trichloroethene,1.51,9.57,0.15778474399164055,0.17897694729316943,-0.8019349904836741,0.74,Fall
2011-10-03 19:29:03,Chloroform,0.87,28.98,0.030020703933747412,-0.060480747381381476,-1.5225791285165373,0.74,Fall
2011-10-03 19:29:03,Tetrachloroethene,0.91,79.74,0.011412089290193128,-0.040958607678906384,-1.942634839005282,0.74,Fall
2011-10-03 22:10:45,Chloroform,0.77,29.7,0.02592592592592593,-0.11350927482751812,-1.5862657241447304,1.31,Fall
2011-10-03 22:10:45,Tetrachloroethene,0.81,75.21,0.010769844435580376,-0.09151498112135022,-1.967790569799229,1.31,Fall
2011-10-03 22:10:45,Trichloroethene,1.31,9.77,0.13408393039918118,0.11727129565576427,-0.8726232680630088,1.31,Fall
2011-10-04 00:52:25,Chloroform,0.92,29.57,0.031112614135948596,-0.03621217265444471,-1.5070634971805623,0.000150000000001427,Fall
2011-10-04 00:52:25,Trichloroethene,1.19,9.56,0.12447698744769874,0.07554696139253074,-0.9049109308835693,0.000150000000001427,Fall
2011-10-04 00:52:25,Tetrachloroethene,0.84,74.88,0.011217948717948718,-0.07572071393811836,-1.9500865496681672,0.000150000000001427,Fall
2011-10-04 03:34:05,Tetrachloroethene,1.21,75.37,0.016054132944142232,0.08278537031645007,-1.7944131449553398,-0.52,Fall
2011-10-04 03:34:05,Chloroform,0.89,29.88,0.029785809906291837,-0.0506099933550872,-1.5259905864984484,-0.52,Fall
2011-10-04 03:34:05,Trichloroethene,1.47,9.78,0.1503067484662577,0.16731733474817606,-0.8230215200394253,-0.52,Fall
2011-10-04 06:15:46,Chloroform,0.97,30.03,0.0323010323010323,-0.01322826573375516,-1.4907835979327362,-0.84,Fall
2011-10-04 06:15:46,Tetrachloroethene,1.25,79.56,0.0157114127702363,0.09691001300805642,-1.8037847614443416,-0.84,Fall
2011-10-04 06:15:46,Trichloroethene,1.63,9.73,0.1675231243576567,0.21218760440395779,-0.7759252358643942,-0.84,Fall
2011-10-04 08:57:28,Tetrachloroethene,1.39,79.92,0.017392392392392392,0.14301480025409505,-1.759640674963831,-1.18,Fall
2011-10-04 08:57:28,Trichloroethene,2.0,9.34,0.21413276231263384,0.3010299956639812,-0.6693168805661122,-1.18,Fall
2011-10-04 08:57:28,Chloroform,1.06,29.09,0.03643863870745961,0.02530586526477026,-1.438437855982289,-1.18,Fall
2011-10-04 11:39:08,Trichloroethene,2.22,9.41,0.23591923485653563,0.3463529744506387,-0.6272366489766182,-0.9,Fall
2011-10-04 11:39:08,Tetrachloroethene,1.44,79.56,0.018099547511312215,0.15836249209524964,-1.7423322823571483,-0.9,Fall
2011-10-04 11:39:08,Chloroform,1.17,29.47,0.039701391245334235,0.06818586174616162,-1.4011942741037635,-0.9,Fall
2011-10-04 14:20:48,Tetrachloroethene,1.31,79.74,0.016428392274893407,0.11727129565576427,-1.7844049356706113,-0.32,Fall
2011-10-04 14:20:48,Trichloroethene,1.93,6.66,0.28978978978978975,0.2855573090077737,-0.5379169201625273,-0.32,Fall
2011-10-04 14:20:48,Chloroform,1.01,29.47,0.03427214116050221,0.004321373782642578,-1.4650587620672826,-0.32,Fall
2011-10-04 17:02:28,Chloroform,0.99,29.89,0.03312144529943125,-0.004364805402450088,-1.4798907204417309,0.98,Fall
2011-10-04 17:02:28,Tetrachloroethene,1.16,80.28,0.014449427005480816,0.06445798922691845,-1.8401493745885296,0.98,Fall
2011-10-04 17:02:28,Trichloroethene,1.81,9.78,0.1850715746421268,0.2576785748691845,-0.7326602799184169,0.98,Fall
2011-10-04 19:44:08,Trichloroethene,1.52,9.92,0.1532258064516129,0.18184358794477254,-0.8146680842094061,0.62,Fall
2011-10-04 19:44:08,Tetrachloroethene,1.05,76.32,0.013757861635220128,0.021189299069938092,-1.8614490626261007,0.62,Fall
2011-10-04 19:44:08,Chloroform,0.87,32.24,0.026985111662531015,-0.060480747381381476,-1.5688757805144347,0.62,Fall
2011-10-04 22:25:48,Tetrachloroethene,0.92,76.86,0.011969815248503773,-0.03621217265444471,-1.9219125527827747,0.93,Fall
2011-10-04 22:25:48,Trichloroethene,1.34,10.29,0.13022351797862003,0.12710479836480765,-0.8853105763976252,0.93,Fall
2011-10-04 22:25:48,Chloroform,0.78,36.72,0.021241830065359478,-0.10790539730951959,-1.6728080698387244,0.93,Fall
2011-10-05 01:07:28,Trichloroethene,1.2,10.0,0.12,0.07918124604762482,-0.9208187539523752,-0.21,Fall
2011-10-05 01:07:28,Tetrachloroethene,1.02,76.68,0.013302034428794992,0.008600171761917567,-1.8760819324441074,-0.21,Fall
2011-10-05 01:07:28,Chloroform,0.72,31.43,0.02290804963410754,-0.14266750356873156,-1.6400118845863116,-0.21,Fall
2011-10-05 03:49:10,Chloroform,0.9,32.58,0.027624309392265196,-0.045757490560675115,-1.5587085705331656,-0.47,Fall
2011-10-05 03:49:10,Tetrachloroethene,1.28,78.22,0.016364101252876503,0.10720996964786837,-1.7861078419682435,-0.47,Fall
2011-10-05 03:49:10,Trichloroethene,1.52,10.4,0.14615384615384616,0.18184358794477254,-0.8351897513540077,-0.47,Fall
2011-10-05 06:30:52,Tetrachloroethene,1.43,77.24,0.01851372345934749,0.1553360374650618,-1.7325062276422953,-0.79,Fall
2011-10-05 06:30:52,Chloroform,1.03,32.4,0.03179012345679012,0.012837224705172217,-1.49770778550144,-0.79,Fall
2011-10-05 06:30:52,Trichloroethene,1.86,10.11,0.18397626112759646,0.26951294421791633,-0.7352382113730846,-0.79,Fall
2011-10-05 09:12:35,Tetrachloroethene,1.63,80.28,0.020303936223218733,0.21218760440395779,-1.6924197594114903,-0.79,Fall
2011-10-05 09:12:35,Trichloroethene,2.13,10.15,0.20985221674876844,0.3283796034387377,-0.678086438810494,-0.79,Fall
2011-10-05 09:12:35,Chloroform,1.12,32.71,0.0342402934882299,0.04921802267018165,-1.4654625214548,-0.79,Fall
2011-10-05 11:54:16,Trichloroethene,2.36,9.56,0.24686192468619245,0.37291200297010657,-0.6075458893059935,-1.08,Fall
2011-10-05 11:54:16,Chloroform,1.18,32.15,0.03670295489891135,0.07188200730612536,-1.4352989699541154,-1.08,Fall
2011-10-05 11:54:16,Tetrachloroethene,1.95,80.64,0.02418154761904762,0.290034611362518,-1.616515907738932,-1.08,Fall
2011-10-05 14:35:55,Tetrachloroethene,1.78,80.1,0.022222222222222223,0.250420002308894,-1.6532125137753437,0.7,Fall
2011-10-05 14:35:55,Trichloroethene,2.03,9.38,0.21641791044776115,0.3074960379132129,-0.6647068004658516,0.7,Fall
2011-10-05 14:35:55,Chloroform,1.07,31.14,0.03436095054592164,0.029383777685209667,-1.4639348305468918,0.7,Fall
2011-10-05 17:17:36,Trichloroethene,2.04,10.03,0.2033898305084746,0.3096301674258988,-0.6916707655945193,1.36,Fall
2011-10-05 17:17:36,Chloroform,1.07,31.14,0.03436095054592164,0.029383777685209667,-1.4639348305468918,1.36,Fall
2011-10-05 17:17:36,Tetrachloroethene,1.69,77.02,0.021942352635679046,0.22788670461367355,-1.6587168096730387,1.36,Fall
2011-10-05 19:59:16,Trichloroethene,1.83,10.54,0.17362428842504746,0.26245108973042947,-0.7603895211460983,-1.02,Fall
2011-10-05 19:59:16,Tetrachloroethene,1.44,77.71,0.018530433663621157,0.15836249209524964,-1.732114416864921,-1.02,Fall
2011-10-05 19:59:16,Chloroform,0.94,32.3,0.02910216718266254,-0.026872146400301365,-1.5360746687314042,-1.02,Fall
2011-10-05 22:40:56,Tetrachloroethene,1.2,77.94,0.015396458814472672,0.07918124604762482,-1.8125791554090467,0.95,Fall
2011-10-05 22:40:56,Chloroform,0.82,32.36,0.02533992583436341,-0.08618614761628333,-1.596194660556518,0.95,Fall
2011-10-05 22:40:56,Trichloroethene,1.51,10.69,0.1412535079513564,0.17897694729316943,-0.8500007579156086,0.95,Fall
2011-10-06 01:22:37,Trichloroethene,1.45,10.74,0.13500931098696461,0.16136800223497488,-0.8696362791285619,0.11,Fall
2011-10-06 01:22:37,Chloroform,0.82,32.4,0.025308641975308643,-0.08618614761628333,-1.5967311578228953,0.11,Fall
2011-10-06 01:22:37,Tetrachloroethene,1.09,78.21,0.013936836721646851,0.03742649794062367,-1.8558357879473677,0.11,Fall
2011-10-06 04:04:20,Chloroform,0.95,32.4,0.029320987654320986,-0.022276394711152253,-1.5328214049177644,-0.51,Fall
2011-10-06 04:04:20,Tetrachloroethene,1.54,78.14,0.019708216022523675,0.18752072083646307,-1.7053526860523025,-0.51,Fall
2011-10-06 04:04:20,Trichloroethene,1.82,11.27,0.16149068322981366,0.2600713879850748,-0.7918525280610318,-0.51,Fall
2011-10-06 06:46:00,Tetrachloroethene,1.6,78.48,0.020387359836901122,0.20411998265592482,-1.6906390117159673,-0.42,Fall
2011-10-06 06:46:00,Trichloroethene,1.93,11.16,0.17293906810035842,0.2855573090077737,-0.7621068855937863,-0.42,Fall
2011-10-06 06:46:00,Chloroform,0.99,31.83,0.03110273327049953,-0.004364805402450088,-1.5072014440234531,-0.42,Fall
2011-10-06 09:27:44,Chloroform,1.08,32.59,0.03313899969315741,0.03342375548694973,-1.4796606049781946,-0.7,Fall
2011-10-06 09:27:44,Tetrachloroethene,,78.36,,,,-0.7,Fall
